Barcode,Brands,Product name,Generic name,Serving quantity,Serving qty unit,Serving size,Calories,Protein,Fats,Saturated fats,Monounsaturated fats,Polyunsaturated fats,Trans fats,Carbs,Total sugars,Added sugars,Fiber,Sodium,Potassium,Cholesterol
59117025,Arcor,Salsa tipo portuguesa,N/A,60,N/A,60 g,38,0,0,0,0,0,0,8,0,0,0,0.28800000000000003,0,0
7798151953254,Maní King,pasta de maní,N/A,20,g,1 portion (20 g),585,0,47,40,0,0,0,16.5,15,0,0,0,0,0
8480017100597,Dia,Papas fritas,N/A,25,g,25 g,140,0,9,0.9,0,0,0,13,0,0,0,0.19,0,0
77917911,Georgalos,Chocolates con leche,N/A,30,g,30 g,477,0,33.3,10,0,0,0,36.7,0,0,0,0.28,0,0
7798083730596,Cuarto Creciente,Mermelada Dietética Arándano,"mermelada dietética de arándano y mosto de uva, libre de gluten.",20,g,1 cuchara 20 g,70,0,0,0,0,0,0,17,0,0,0,0.016,0,0
7791787100924,trio,trío pepas,N/A,24,g,24g,429,0,17.1,7.5,0,0,0,0,27.1,22.5,0,0.0458,0,0.0187
7790040659605,"Cofler,Arcor",Alfajor Cofler Block,Alfajor con relleno a base de leche y maní cubierto de chocolate con leche.,60.0,g,1 alfajor (60 g),524,0,32,14,13,4.4,0.7,48,29,0,4.4,0.076,0,0.015
7790040953703,Tofi,Alfajor Tofi blanco 3x,alfajor de dulce de leche cubierto con chocolate blanco.,73,g,1 alfajor  73 g,421,0,17,8,5.6,1,0.9,61,39,0,1,0.114,0,0.022
7798082743849,Tía Maruca,Tostaditas de Arroz sin sal agregada,N/A,30,N/A,30g,403,0,2.33,0.67,0,0,0,76.7,0,0,0,0.040600000000000004,0,0
7790310985137,Pepsico,3D Queso,N/A,25.0,g,1 portion (25 g),516,0,30,0,0,0,0,56,4.8,0,3.6,0.812,0,0
77981455,"Arcor,Cereal Mix",Cereal Mix Frutilla & Chocolate,barra de cereal con frutilla y chocolate con leche.,26.0,g,1 barra (26 g),329,0,9.7,3.6,5,0.8,0,64,15,0,10,0.233,0,0.0037
7790040133686,Lia,Mediatarde Clásicas,galletitas crackers.,30.0,g,8 galletitas 30 g,445,0,16,5,7.7,1.7,0.7,65,0.8,0,3.1,0.6930000000000001,0,0.025
7793360131462,la campagnols,mermelada,N/A,20.0,g,20 g,254,0,0,0,0,0,0,63,57,53,1.2,0.007,0,0
7790040136113,"Arcor,Serranitas",Serranitas,galletas crackers.,30.0,g,8 galletas 30 g,445,0,16,5,7.7,1.7,0.7,65,0.8,0.8,3.1,0.6930000000000001,0,0.025
7790040424999,"Arcor,Hogareñas",Hogareñas Arroz,"galletitas de arroz, libre de gluten.",27.0,g,5 galletitas (27 g),380,0,1.4,0,1.1,0,0,89,3.7,0,0.5,0.455,0,0
7790040137813,"Arcor,Maná",Maná Livianas con Leche,galletitas dulces con leche.,26.0,g,6 galletitas 26 g,435,0,12,1.5,8,2.1,0,71,20,0,1.9,0.36,0,0
7792900990729,Dos anclas,Mostaza con Miel,Salsa a base de miel y mostaza,12,g,12 g,125,0,0,0,0,0,0,31.7,27.5,27.5,0,0.533,0,0
7798164190608,Carrefour,Pan Lacteado 600,N/A,50.0,g,2 slices (50 g),244,0,3.4,0.6,0,0,0,46,3.4,0,0,0.462,0,0
7802225427579,"Arcor, Rocklets",Rocklets Maní,maní con chocolate confitado.,20.0,g,10 unidades 20 g,492,0,25,11,9.7,4.2,0.1,57,56,0,3.3,0.034,0,0.006900000000000001
5900020034021,Nestlé,Fitness,N/A,23.5,g,1 portion (23.5 g),383,0,7.23,0,0,0,0,68.1,23,0,0,0,0,0
7790150160787,La Virginia,Cappuccino Tradicional,"Alimento instantáneo a base de leche entera en polvo, café instantáneo, azúcar y cacao, libre sin gluten.",12.5,g,"4 cucharadas (12,5 g)",440,0,17.6,12.8,0,0,0,53.6,32,15.2,0,0.24,0,0
7798186033129,Billiken,Gomitas Veganas,N/A,20,N/A,20 g,320,0,0,0,0,0,0,75,0,0,0,0.05,0,0
7793890258264,"Bimbo,Rapiditas",Rapiditas Clásicas,producto de panificación a base de harina de trigo.,55.0,g,2 unidades (55 g),302,0,6.73,3.27,0,0,0,50.9,1.45,0,2.55,0.285,0,0
7798083730374,Cuarto Creciente,Arándano con Stevia,"bebida sin alcohol dietética con 30% de pulpa de arádanos y endulzado con stevia, libre de gluten.",200,ml,1 vaso 200 ml,17,0,0.1,0,0,0,0,4.2,0,0,0.7,0.0003,0,0
7792360094500,"Bonafide,Vizzio",Vizzio Maní,Chocolate con leche y maní,25.0,g,25 g (3 partes),556,0,34,13.2,0,0,0,52,48,34.4,3.2,0.064,0,0
7792244912234,Cocoon,Bebida de Almendras Vainilla,"producto vegetal bebible dietético a base de almendras, fortificado con calcio y vitamina e, sabor vainilla, libre de gluten.",200,ml,1 vaso 200 ml,17.5,0,1.45,0,0,0,0,0.35,0.1,0,0,0.041,0,0
7793890258806,LACTAL,Lactal hamburguesa,N/A,53.0,g,53 g,275,0,4.34,0.943,0,0,0,49.1,0,0,2.45,0.257,0,0
7792180005175,"Cañuelas,Molino Cañuelas",Cañuelas Aceite de Oliva Virgen Extra Clásico,aceite de oliva virgen extra.,13,ml,1 cuchara de sopa (13 ml),831,0,92.3,12.3,68.5,9.23,0,0,0,0,0,0,0,0
8904150127438,Ladubar,barritas de frutos rojos,N/A,30,g,una unidad 30 g,400,0,14,3.33,7.67,2,0,63.3,0,0,6.67,0.00667,0,0
7793913013566,Tregar,Yogur vainilla descremado,N/A,125.0,g,125 g,52,0,0.96,0.56,0,0,0,6.4,5.92,0,0,0.064,0,0
7794000007109,Hellmann’s,Hellmans liviana,N/A,12.0,g,12 g,183,0,15.8,0,0,0,0,10,0,0,0,0.742,0,0
0720665957104,sabores autoctonos,café de algarroba,N/A,15,g,15g,333,0,6.67,0,0,0,0,23.3,0,0,8,0,0,0
7790380002826,Georgalos,Flynn Paff confitados,N/A,50,g,50 g,405,0,4.9,2,0,0,0,90,50,0,0,0.0212,0,0
7790040133570,Aguila,Minitorta Blanco,alfajor de dulce de leche y mousse sabor chocolate cubierto con chocolate blanco.,69.0,g,1 alfajor (69 g),431,0,19,10,6.9,1.3,0,56,30,30,2.9,0.176,0,0.037
7794000006720,Knorr,Caldo de Verduras Deshidratado,N/A,1.58,N/A,"1,58 g",5,0,0,0,0,0,0,0,0,0,0,0.0001044,0,0
0794400006983,Hellmann's,Salsa Golf,N/A,N/A,N/A,N/A,30,0,2.5,0.3,0,0,0,1.6,1.2,0,0,35.2,0,0
7791337005747,ser,yogurt,N/A,200,g,200 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7790580133344,"Arcor,Cofler",Cofler Block Untable,"baño de repostería con leche aromatizado con vainilla y leche con maní, libre de gluten.",25.0,g,1 cuchara de sopa (25 g),556,0,35.2,16,11.2,7.6,0,48,48,40,2.4,0.056,0,0.0092
7790150160923,La Virginia,N/A,N/A,9.0,g,4 tsp (9 g),422,0,10,0,0,0,0,66.7,0,0,0,0,0,0
7803525999544,Nutrabien,N/A,N/A,62.0,g,62 g,442,0,24.2,4.03,13.1,6.13,0.161,50,33.9,0,0,0.263,0,0
7802337910020,Traverso,N/A,N/A,N/A,N/A,6,72,0,5.9,0,0,0,0,3.6,1.1,0,0,1.865,0,0
7804604729083,acuenta,Naranja Refrescante,N/A,N/A,N/A,N/A,14,0,0,0,0,0,0,3.4,3.4,0,0,0,0,0
7772115221139,NORTE,Duraznos Seleccionados Light,duraznos en mitades en almíbar sin azúcar.,140,g,2 mitades + jarabe 140 g,22.9,0,0,0,0,0,0,4.57,0,0,0,0.0164,0,0
7791708002023,"Veneziana,Cormillot",Grisines Trisalvado,"galletas en forma de palitos de pan crocantes con salvado de trigo, soja y avena.",30,g,19 unidades 30 g,360,0,5,0.8,2.5,1.4,0,65,0,0,8.7,0.71,0,0
7790154008290,"Del Valle,Bodegas Cavillier",Del valle manzana,"Alimento liquido con 25% de jugo de manzana, con vitaminas A, C, E y zinc",200.0,ml,200 ml (1 vaso),50.5,0,0,0,0,0,0,12.5,12.5,8.5,0,0.011,0,0
7798321151329,Sancor,Yogur Vida,N/A,N/A,N/A,N/A,29,0,0,0,0,0,0,4.3,4.3,0,0.1,0,0,0
7790742662026,La Serenisima,Yogur bebible,N/A,N/A,N/A,N/A,52,0,0.4,0.2,0,0,0,11,5,0,0.3,0,0,0
7790742214201,La Serenísima,Protein chocolate líquido,N/A,N/A,N/A,N/A,36,0,0,0,0,0,0,4.3,5.3,0,0,0,0,0
7791720003886,Bulnez,Atún,N/A,60.0,g,1 portion (60 g),117,0,2.5,0.833,0,0,0,0,0,0,0,0.383,0,0
7791337007208,Ser,Ser Natur,N/A,200.0,g,1 vaso (200 g),61.5,0,0.6,0.35,0,0,0,7.5,6.4,0,0,0.072,0,0
7791337006355,La serenisima,Yogurisimo sabor Natural,N/A,200.0,g,200 g,81.5,0,3.15,1.8,0,0,0,6.25,5.25,0,0,0.0875,0,0
7791337006935,la serenisima,yogurisimo estilo griego frutilla,N/A,125.0,g,125.0 g,92.8,0,1.68,0.96,0,0,0,12.8,11.2,6.64,0,0.0816,0,0
11564664000495108932,La Serenísima,Queso Port Salut,N/A,N/A,N/A,N/A,219,0,12,7.2,0,0,0,0.5,0.5,0,0,0.43,0,0
7793890258974,Bimbo,Pan tipo artesano integral,N/A,57,g,1 portion (57 g),249,0,3.16,0.526,0,0,0,43.9,6.67,0,5.61,0,0,0
7790080038217,SanCor,Leche entera,"leche uat entera homogenizada fortificada con vitaminas A, D y B9, libre de gluten.",200,ml,1 vaso (200 ml),58,0,3,1.9,0,0,0,4.8,4.8,0,0,0.059000000000000004,0,0
7791337006799,La Serenisima,Yogur Con Probióticos Parcialmente Descremado Con Cereales Crujientes Yogurisimo,Yogur Parcialmente Descremado,162.0,g,162 g,92.6,0,1.23,0.679,0,0,0,14.2,8.09,1.54,0,0.0877,0,0
7790742872654,"La Serenísima, Sense",Sense Caramel,"bebida láctea a base de leche entera y preparado caramel, con dulce de leche y café, homogenizada, UAT, fortificada con calcio y vitaminas (A, D), sabor caramel, libre de gluten.",200.0,ml,1 vaso (200 ml),51,0,1.3,0.8,0,0,0,7.5,7,4.75,0,0.112,0,0
7790742872661,"La Serenísima,Sense",Sense Cappuccino,"bebida láctea a base de leche entera y preparado de café, homogenizada, UAT, fortificada con calcio y vitaminas A y D, libre de gluten.",200.0,ml,1 vaso (200 ml),37.5,0,1.05,0.65,0,0,0,5,2.1,0,0,0.12,0,0
7790742324108,La Serenisima,Finlandia +Livx 290,N/A,30.0,g,1 serving (30 g),433,0,26.7,0,0,0,0,17.8,0,0,0,0.211,0,0
7794000007093,hellmann's,mayonesa liviana 250g46854,N/A,12,g,12 g,183,0,15.8,0,0,0,0,10,0,0,0,0.742,0,0
7799609723924,"Sómi,Somi",Rækju Salat Samlok,Rækju Samloka,170,g,170.0g,282,0,22,2.40000009536743,0,0,0,21,0.400000005960464,0,1.20000004768372,0,0,0
7798040410035,N/A,Medallones de carne vacuna 356,N/A,80,N/A,80 g,186,0,13.2,6.13,0,0,0.625,1,0,0,1.75,0.7899999999999999,0,0
7622201736033,Mondelez,cerealita,N/A,34.0,g,1 portion (34 g),429,0,14.1,1.18,0,0,0,64.7,5.59,5.59,4.12,0.565,0,0
7790127000269,Vanoli,Aceitunas Verdes en Salmuera,"aceitunas verdes del tipo arauco de calidad II en salmuera, libre de gluten.",20,g,6 unidades 20 g,210,0,20,4,0,0,0,6,0,0,5,1.8,0,0
7791337061002,La Serenísima,Queso Clasico,N/A,30,N/A,30 g,120,0,5.67,3.33,0,0,0,11,0,0,0,0.29000000000000004,0,0
7804643820048,love lemon,bebida de fantasía con jugo de limón,N/A,N/A,N/A,N/A,24.4,0,0,0,0,0,0,6.05,4.9,0,0,22,0,0
7799086000068,Ledesma,Stevia en sobre,N/A,0.8,g,0.8 g,3,0,0,0,0,0,0,0.8,0,0,0,0,0,0
7793360131516,La campagnola,Mermelada BC Durazno,N/A,20.0,g,20 g,141,0,0.6,0,0,0,0,34,34,0,0,0,0,0
7792510000030,Maxim,Unistostas Mate,N/A,23,N/A,23 g,317,0,2.61,0.8700000000000001,0,0,0,63,0,0,0,1.43,0,0
7622201735296,mondelēz,Oreo,N/A,32.0,g,32 g,494,0,22.2,8.75,0,0,0,65.6,40.6,40.6,2.19,0.287,0,0
7793147572839,Grolsch,Red Ale,N/A,473,N/A,473 ml,44,0,0,0,0,0,0,0,0,0,0,0,0,0
7798179490557,NS Galletas,Galletas con lino y chia sin sal agregada,N/A,30,N/A,30 g,433,0,13.7,0,0,0,0,70,0,0,0,0,0,0
7793360132469,La Campagnola,N/A,N/A,130.0,g,1 portion (130 g),83.1,0,1.23,0,0,0,0,14.6,1.38,0,6.46,0.0723,0,0
7798342151261,NotCo,Not Chicken Sticks,N/A,130,g,130 g,228,0,10,1,0,0,0,24.6,0,0,5.31,0.571,0,0
7622201492465,"Oreo,Milka",Choco Pause Oreo,Oblea rellena cubierta de chocolate con leche,45.0,g,45 g,516,0,28.9,16,0,0,0,60,53.3,0,2.44,0.229,0,0
7798190650039,Mulini,Penne Rigate,N/A,80,N/A,80 g,346,0,1.75,0,0,0,0,72.5,0,0,0,0.01,0,0
7790580134235,Arcor,Caramelos duros rellenos frutales,N/A,18,g,18 g,372,0,0,0,0,0,0,93,69,0,0,0.012,0,0
7798358870033,Peanut Power,Pasta de maní,N/A,25,g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7790895647796,Benedictino,Benedictino Soda,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0
17791058000813,Manfrey,Leche parcialmente descremada,N/A,200,ml,200 ml,46,0,1.5,0.9,0,0,0,4.8,4.8,0,0,0.062,0,0.0063
7790310984444,Twistos,Twistos Queso x 155 grs,N/A,25.0,g,25 g,428,0,15.6,2.4,0,0,0,60,5.2,0,0,0.876,0,0
7798020830037,Shih,Crocante de cereal (Maíz),N/A,60,N/A,60 g,363,0,2.33,0,0,0,0,73.8,0,0,0,0,0,0
7794820902165,Milkaut,Yogur cremoso balance colchón de durazno,Yogur dietético parcialmente descremado reducido en grasas totales y calorías sabor a durazno con trozos de durazno fortificado con zinc y vitamina D,150.0,g,150 g,71.3,0,0.267,0.133,0,0,0,13.3,12.7,7.33,0,0.0567,0,0.00467
7791568005660,"Firenze,Pamela",Mini Pamela avena y pasas,"galletitas dulces con avena arollada, harina integral y pasas de uva.",30,g,6 unidades (30 g),450,0,16,1.6,0,0,0,69,0,0,2.5,0.403,0,0
7791564012501,Adler,Queso Fontina,N/A,25,g,25 g,308,0,28,18,0,0,0,2.4,2.4,0,0,1.23,0,0
0656750783979,Entre Nuts,Pasta de Maní mix semillas,N/A,15.0,g,1 serving (15 g),567,0,46.7,5.33,0,0,0,10,4.67,0,0,0,0,0
7791337007406,La Serenisima,N/A,N/A,120,g,1 portion (120 g),49.2,0,0,0,0,0,0,7.83,0,0,0,0,0,0
76833366,Fecoapi,Miel de Abeja,N/A,20,g,20 g,305,0,0,0,0,0,0,80,0,0,0,0,0,0
7790127000276,Vanoli,Aceitunas verdes descarozadas en salmuera,N/A,20,g,20 g,210,0,20,4,0,0,0,6,0,0,5,1.8,0,0
7794000005860,Knorr,Sopa de vegetales con municiones,N/A,18.09,g,18.09 g,310,0,0,0,0,0,0,60.8,16,7.19,6.08,3.5,0,0
7792710001523,Amanda,Arroz pulido tipo largo fino calidad 00000,Arroz largo fino,50,g,50 g,344,0,0,0,0,0,0,80,0,0,4,0,0,0
7622201735319,Terrabusi,Lincoln,N/A,N/A,N/A,30,131,0,4,1.6,0,0,0,22,6.7,0,0.6,0.006,0,0
7891079013946,cup noodles,N/A,N/A,72.0,g,72g,433,0,18.1,8.33,0,0,0,0,4.31,3.19,4.03,1.16,0,0
7842520000527,Ciudad del Lago,Snacks de Papa sabor Jalapeño,Snack a base de papa sabor pimiento picante,25,g,25 g (1 taza de té),492,0,28.8,2.4,0,0,0,52,2.8,0,4,0.748,0,0
7794820902486,Milkaut,La cremería Yogur Tipo Suizo con confitura de Durazno y Naranja,Yogur integral endulzado con confitura de durazno y naranja,120.0,g,120 g,115,0,3.08,1.92,0,0,0,18.3,18.3,0,0,0.0492,0,0
7798102501046,Festiva,Obleas Vainilla,N/A,30,N/A,30 g,417,0,26,12.7,0,0,0,43.3,0,0,0,0.10700000000000001,0,0
7798033900215,Don Pancho,Galleta Marinera con semillas,N/A,27,N/A,27 g,411,0,14.4,1.85,0,0,0,63,0,0,0,0.711,0,0
7793913013412,Tregar,QUESO CREMA,N/A,30,g,30 g,556,0,43.3,0,0,0,0,7.78,0,0,0,0,0,0
7896058597356,dori,Tubo Recheado Morango Ácido,bala ácida sabor morango e sabor artificial de creme colorida artificialmente.,17,g,1 pacote/paquete 3 pieces 17 g,353,0,0,0,0,0,0,88.2,52.9,52.9,0,0.0588,0,0
7798146139038,Tau,Tau barbacoa,N/A,12.0,g,12 g,158,0,0,0,0,0,0,39.2,34.2,0,0,0.45,0,0
7622201703141,Clight,Clight naranja dulce,N/A,1.5,g,1.5g,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7798112620102,Crovella Panificadora,Grisines,N/A,30,g,30 g,403,0,9.4,2.7,5.1,1.4,0,70,0,0,3.2,0.756,0,0
0794373300040,El Abasto Panificadora,Multisemillas (Pan Lacteado),N/A,N/A,N/A,4 slices,250,0,2,0,0,0,0,50,1,0,5,0.129,0,0
7790895004049,The Coca-Cola Company,Aquarius Pomelo rosado,N/A,200,ml,200 ml,34.5,0,0,0,0,0,0,8.5,8.5,8.5,0,0.0325,0,0
7795568961094,Tucanguá,Yerba Mate,N/A,50,g,50 g,40,0,0,0,0,0,0,9.4,0,0,0,4.8,0,0
7790787018031,ilolay,Queso Rallado,N/A,10,N/A,10 g,500,0,29,18,0,0,0,6,0,0,0,0.44,0,0
7790123001376,Vigente,Arvejas,N/A,130,N/A,130 g,118,0,0.615,0,0,0,0,19.9,0,0,0,0.0394,0,0
7790580116958,"Mogul,Arcor",Dinos,"pastillas de goma fantasí sabores a frutilla, manzana y naranja, libre de gluten.",30.0,g,1 envase (30 g),323,0,0,0,0,0,0,75,51,0,0,0.031,0,0
7790742358400,La Serenísima,Leche líquida barista,N/A,200.0,ml,200 ml,51,0,1.65,1.1,0,0,0,5.5,0,0,0,24.8,0,0
7791568000689,Firenze,Mini Pamela Coco,N/A,30,N/A,30 g,480,0,21,11,0,0,0,70,0,0,0,0.197,0,0
7790154008313,"Del Valle,Bodegas Cavillier",Durazno fresco,"Alimento liquido con 25% de jugo de durazno, con vitaminas A, C, E y zinc",200,ml,200 ml (1 vaso),54,0,0,0,0,0,0,12,8.5,7.5,0,0.01,0,0
7791720028025,Carrefour,Papas Fritas Congeladas,N/A,N/A,N/A,N/A,62,0,0,0,0,0,0,13,0,0,0,0.048,0,0
7622201735906,Cadbury,Pepitos,N/A,33.0,g,33gr,458,0,18.2,4.55,0,0,0,66.7,30.3,30.3,2.42,0.142,0,0
7790040138896,"Bagley, Chocolinas, Panchitas, Rumba, Sonrisas",Surtido,galletas dulces surtidas.,31.0,g,4 galletitas/cookies 31 g,445,0,15,4.8,8.6,1.3,0.4,69,29,29,2.4,0.276,0,0.015
7790040135765,"Arcor,Cereal Mix",Cereal Mix Frutilla & Chía,"galletitas dulces con avena, frutilla y chía.",23,g,2 galletitas (23 g),444,0,14,1.4,10,1.9,0,70,22,20,3.3,0.232,0,0
7793102300149,Poph!,Poph! maní pelado frito,N/A,25,N/A,25g,468,0,52,8,0,0,0,0,0,0,0,0.32,0,0
7791720029473,Carrefour,Leche descremada,N/A,200,ml,200 ml,40,0,1,0.65,0,0,0,4.8,4.8,0,0,0.045,0,0
7792684003745,Solitas,Ekin,Galletitas dulces sabor chocolate,30,g,5 galeltas 30 g,480,0,24,10.3,0,0,0,60,24.3,0,2.67,0.0367,0,0
7791720028018,Carrefour,Papas bastón,N/A,N/A,N/A,N/A,62,0,0,0,0,0,0,13,0,0,1.6,0.012,0,0
7792070000556,Nucete,Aceitunas Verdes Descarozadas,"aceitunas verdes de la variedad arauco, manzanilla fina, picual descorazonadas en salmuera.",20,g,4 unidades 20 g,149,0,15,3.5,9,2.5,0,2.1,0.5,0,2.4,2.515,0,0
7790670052289,Paty,Hamburguesas de carne vacuna supercongeladas libres de gluten,N/A,80,g,1 portion (80 g),215,0,15,7.12,0,0,0,2,0,0,1.25,0.802,0,0
7792052179966,Cuisine & Co,milanesas de soja,N/A,90,g,90 g,194,0,6.67,1.22,0,0,0,21.1,2.78,0,2.22,0.384,0,0
7790580131586,"Arcor, Cofler",Cofler Chocolinas XL,oblea rellena sabor dulce de leche y galletitas cubierta con chocolate con leche.,45.0,g,1 oblea 45 g,513,0,26,12,11,1.5,0,62,48,0,1.2,0.167,0,0.008199999999999999
7790580131319,"Arcor, Cofler",Cofler 50% Cacao,"chocolate semiamargo, 50% cacao.",18.0,g,4 cuadraditos 18 g,560,0,37,22,13,0,0,51,47,0,4.7,0,0,0
5796440133488,"Bagley,Sonrisas",Sonrisas,"galletitas dulces con relleno sabor frambuesa, con vainillina.",30.0,g,3 galletitas (30 g),411,0,11,3.1,5.7,1.3,0.3,72,25,25,1.5,0.252,0,0.014
6130093066127,Ifri,N/A,N/A,N/A,N/A,N/A,48,0,0.06,0.04,0,0,0,11.56,11.55,0,0.14,0.0148,0,0
7798347070130,"Black Label,CABA Food",Hamburguesas de Carne Vacuna,Hamburguesas de Carne Vacuna Supercongeladas,80,N/A,80 g,221,0,15,8,0,0,0,5.5,0,0,0,0.685,0,0
7798342151124,NotCo,Not chicken nuggets,N/A,130.0,g,130 g,219,0,10,0.923,0,0,0,20.8,0,0,6.54,0,0,0
7790380023432,Toddys,Todo galletitas,N/A,30.0,g,30 g,433,0,19.7,4,0,0,0,60,32.7,32.7,0,0.273,0,0
7794520868914,Krachitos,Papas pay,Papas fritas,25.0,g,25 g (1 taza de té),604,0,44,7.2,0,0,1.2,44,2.8,0,0,0.76,0,0
7799054031506,PURE Wellness,low sugR,N/A,46,g,1 portion (46 g),309,0,14.6,5.87,0,0,0,14.3,7.17,0,23.9,0.261,0,0
7791476005097,Molino Passerini,Arroz Inflado Dulce,N/A,30,N/A,30 g,373,0,0,0,0,0,0,86.7,0,0,0,0,0,0
7798151952585,Maní King,Maní Crocante Jamón,N/A,25,g,25 g,432,0,22,2.4,0,0,0,52,0,0,0,0.536,0,0
7798253180831,Valle Imperial,Arroz Yamani Integral,N/A,50,N/A,50 g,338,0,0,0,0,0,0,76,0,0,0,0,0,0
7794820902158,Milkaut,Yogur cremoso balance colchón de frutillas,Yogur dietético descremado reducido en grasas totales y calorías sabor a frutilla con trozos de frutilla fortificado con zinc y vitamina D,150.0,g,150 g,71.3,0,0.267,0.133,0,0,0,13.3,12.7,6.33,0,0.056,0,0.00467
7790580130015,Aguila,Especialidades Torta Chips,polvo para preparar torta sabor vainilla con chips de baño de repostería semiamargo.,30.0,g,3 cucharas de sopa (30 g),404,0,7.1,6.3,0,0,0,79,50,50,1,0.228,0,0
0656750783924,Entrenuts,Pasta de Maní Stevia,"pasta de maní endulzada con stevia, libre de gluten.",15.0,g,1 tbsp/cucharada de sopa (15 g),607,0,50,6,42,2,0,14,5.33,0,6.67,0,0,0
7798079230161,Santa Maria,Galletitas Pepitas Libre de Gluten - Santa María,N/A,30.0,g,30gr (3 unidades),448,0,14,3.4,10,1,0,77,37,36,2.6,0.017,0,0.03
7798098028114,Solimento,Espinaca,N/A,100,g,100 g,23,0,0.4,0,0,0,0,3.6,0,0,0,0.079,0,0
7790790120837,Inca,Choclo Cremoso,N/A,130,g,130 g,34.6,0,0,0,0,0,0,10,0.308,0,0.769,0.0308,0,0
7790790120318,Inca,Choclo,N/A,130.0,g,1 serving (130 g),46.9,0,0.769,0.154,0,0,0,7.23,2.08,0,3.08,0.0438,0,0
7795711000113,Villa D'agri,Tapa pascualina Hojaldre,N/A,25,N/A,25 g,324,0,11.2,0.4,0,0,0,48,0,0,0,0.448,0,0
7896183904814,"Zaeli,Natural Line",Arroz Integral,"arroz integral (oryza sativa) tipo 1 de clase largo fino, subgrupo integral.",50,g,1/4 xícara/taza 50 g,356,0,3.6,0.6,0,0,0,70,0,0,2.4,0.088,0,0
7790070431363,Gallo,Pop Snacks,N/A,N/A,N/A,N/A,369,0,12,0,0,0,0,68,44,0,6.4,0,0,0
7798033900178,Don Pancho,Marineras Salvado,N/A,30,N/A,30 g,397,0,13,3.33,0,0,0,60,0,0,0,0.507,0,0
7840047000211,Hijas de Feliciana de Fariña,Minipirú,N/A,50,g,50g,170.2,0,8.6,3.6,0,0,0,21,0,0,0,0.0864,0,0
2800002120182,Coto,Hamburguesas de carne vacuna congeladas,Hamburguesas de carne vacuna congeladas,80.0,g,1 unidad (80 g),205,0,15.6,7.62,0,0,1,0.125,0,0,0.125,0.752,0,0
7794820902721,Milksut,Yogurth natural milkaut,N/A,180.0,g,180.0g,76.1111111111111,0,3,0,0,0,0,7.22222222222222,7.22222222222222,0,0,0,0,0
7790580133863,arcor-mogul,tubitos extreme,N/A,18.4,g,"18,4 g",357,0,1.9,0.7,0,0,0,84,58,0,0,22,0,0
7790130002748,Menoyo,Mayonesa menoyo 100g 274914,N/A,12,g,12 g,242,0,23.3,2.5,0,0,0,8.33,0,0,0,0.775,0,0
7790036002576,Baggio,Baggio Pronto durazno,Alimento liquido con 50% de jugo y pulpa de durazno,200.0,ml,200 ml (1 vaso),49.5,0,0,0,0,0,0,12,12,12,0.5,0.006,0,0
7793890259193,Bimbo,Pan Integral Cero & Cero,Pan Integral,50,g,50 g,228,0,0.8,0,0.2,0.6,0,44,0,0,7,0.214,0,0
7798065731924,Sierra de los padres,Citrus,N/A,200,ml,200ml,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
7793360131561,La Campañola,Mermelada de Arándanos,N/A,20,g,20 g,150,0,0.5,0,0,0,0,36,34,0,2.1,0.028,0,0
7791875101703,Havanna,Alfajor Vegano 70% Cacao,"alfajor de trigo sarraceno relleno con dulce de almendras y cubierto con chocolate amargo, libre de gluten.",70,g,1 unidad (70 g),368,0,14,6.6,3.5,2.5,0,54,36,36,6.8,0.11,0.419,0
7790742141705,La Serenisima,Crema para cocinar serenísima 3263375,Crema ultrapasteurizada,15.0,ml,15 ml,207,0,20,12.7,0,0,0,0,0,0,0,0.0447,0,0
7790045001379,Granix,sandwich galletas,N/A,30,g,30 g,433,0,13.3,0,0,0,0,70,0,0,3.33,0.267,0,0
7791568000696,"Firenze,Pamela",Mini Pamela Manteca,galletitas con manteca.,30,g,10 unidades (30 g),469,0,18,7.9,0,0,1,71,28,28,1.7,0.213,0,0
0798435061559,pampa gourmet,mayo vegana organica,N/A,N/A,N/A,N/A,83,0,8.8,1,0,0,0,0.8,0,0,0,0.0388,0,0
7791337006843,silk,bebida de almendra sabor vainilla sin azucar,N/A,N/A,N/A,N/A,24.799999999999997,0,2.4,0.2,0,0,0,0.8,0,0,0.5,0,0,0
7791337061361,La Serenísima,CasanCrem Clásico,N/A,30.0,g,30 g,220,0,19.7,0.667,0,0,0.667,5,4,0,0,0.203,0,0.0533
7790895648670,"Fanta,Coca-Cola",Fanta Uva,Bebida sin alcohol dietética gasificada con sabor uva,200,ml,200 ml (1 vaso),20,0,0,0,0,0,0,4.9,4.9,4.9,0,0.01,0,0
7798359560445,Marley,Alfajor Negro,N/A,40.0,g,40 g (1/2 unidad),375,0,14,8.5,0,0,2.25,55,27.5,27.5,2,0.125,0,0
7790538009615,Macrobiotica,Macrobiotica galletas de arroz dulces,N/A,30.0,g,1 portion (30 g),383,0,3.33,0,0,0,0,76.7,0,0,0,0,0,0
