food_id,serving_text,serving_weight,is_grams
3941,1 portion (85 g),85,True
3942,75 g,75.0,True
3943,30 g,30,True
3944,1 serving (18 g),18,True
3945,140 g,140,True
3946,25gr,25,True
3947,25gr,25,True
3948,53 g,53,True
3949,30 g,30,True
3950,40 g,40,True
3951,1 portion (26.6 g),26.6,True
3952,25 g,25,True
3953,200 ml,200,False
3954,40 g,40,True
3955,1 portion (19 g),19,True
3956,25 g,25,True
3957,20g,20,True
3958,82 g,82,True
3959,25 g,25,True
3960,1 cuchara de sopa (13 ml),13.0,False
3961,50g,50,True
3962,130 g,130,True
3963,80 g,80,True
3964,130 g,130,True
3965,25 g,25,True
3966,1 portion (100 g),100,True
3967,25gr,25,True
3968,50 g,50,True
3969,20gr,20,True
3970,25gr,25,True
3971,25gr,25,True
3972,60gr,60,True
3973,33gr,33,True
3974,20gr,20,True
3975,30 g,30,True
3976,1 portion (30 g),30,True
3977,50 g,50,True
3978,50 gr,50.0,True
3979,1 scoop (30 g),30,True
3980,1 unidades (35 g),35,True
3981,1g,1,True
3982,30g,30.0,True
3983,1 rebanada (80 g),80,True
3984,200ml,200,False
3985,80 g,80,True
3986,120gr,120.0,True
3987,30 g,30,True
3988,80gr,80,True
3989,130 g,130,True
3990,40 g,40,True
3991,1 portion (70 g),70,True
3992,45 g,45,True
3993,15 g,15,True
3994,1 scoop (30 g),30,True
3995,80 g,80,True
3996,200ml,200.0,False
3997,1 portion (40 g),40,True
3998,2 rebanadas (50 g),50,True
3999,3 portion (25 g),25.0,True
4000,1 portion (25 g),25,True
4001,60 g,60,True
4002,1 portion (20 g),20,True
4003,20 g,20,True
4004,2.5 portion (40 g),40,True
4005,1 portion (30 g),30.0,True
4006,50 g,50,True
4007,200 g,200,True
4008,1 portion (25 g),25.0,True
4009,1 bun (85 g),85,True
4010,10 ml,10,False
4011,1 portion (30 g),30,True
4012,1 portion (40 g),40,True
4013,120 g,120,True
4014,4 cookies (30 g),30.0,True
4015,1 cuchara de sopa (10 g),10,True
4016,200 mL (1 vaso),200,False
4017,50 g,50.0,True
4018,1 unidad (40 g),40,True
4019,1 portion (120 g),120,True
4020,1 portion (20 g),20,True
4021,77 g,77,True
4022,1/2 taza de té (50 g),50.0,True
4023,"26,6",,True
4024,50 ml,50.0,False
4025,1 unit (40 g),40,True
4026,2,,True
4027,"1,9g",1.9,True
4028,1 portion (60 g),60,True
4029,2 galletas (30 g),30,True
4030,1 unit (50 g),50,True
4031,4 sorrentinos (100 g),100,True
4032,4 sorrentinos (100 g),100,True
4033,1 rebanada (30 g),30,True
4034,26 g,26,True
4035,1 portion (40 g),40,True
4036,2 g,2,True
4037,1 g,1,True
4038,4 g,4,True
4039,60 g,60,True
4040,40 g,40,True
4041,22.5 g (1/4 de tableta),22.5,True
4042,1 portion (100 g),100,True
4043,80 g,80,True
4044,60 g,60,True
4045,1.5 tablespoon (100 g),100,True
4046,5 galletitas (34 g),34,True
4047,140 g,140,True
4048,200ml (1 vaso),200,False
4049,60 g,60,True
4050,1 portion (100 g),100.0,True
4051,1 tablespoon (100 g),100,True
4052,1 portion (200 ml),200,False
4053,60gr,60,True
4054,200ml (1 vaso),200.0,False
4055,1 portion (50 g),50,True
4056,4 fetas (40 g),40,True
4057,5 nuggies (130 g),130.0,True
4058,1.5 slice (40 g),40,True
4059,1 portion (40 g),40,True
4060,100 g,,True
4061,21 g,21,True
4062,25 g,25.0,True
4063,8 g,8,True
4064,80 g,80,True
4065,130 g,130,True
4066,1 portion (80 g),80,True
4067,30 g,30,True
4068,1.5 rebanadas (57 g),57.0,True
4069,60 g,60.0,True
4070,25 g,25,True
4071,36 g,36,True
4072,25 g,25,True
4073,1 cup,,True
4074,1 portion (80 g),80,True
4075,80 g,80,True
4076,42 g,42.0,True
4077,30 g,30,True
4078,30 g,30,True
4079,40 g,40,True
4080,100 g,,True
4081,30 g,30.0,True
4082,30 g,30,True
4083,25 g,25.0,True
4084,30 g,30,True
4085,1 scoop (30 g),30,True
4086,130 g,130.0,True
4087,85 g,85.0,True
4088,4 pieces (30 g),30,True
4089,200 ml (1 vaso),200.0,False
4090,50gr,50.0,True
4091,40 g,40,True
4092,1 portion (13 ml),13.0,False
4093,30g,30.0,True
4094,35 g,35,True
4095,1 portion (25 g),25.0,True
4096,80 g,80.0,True
4097,3 tablespoon (100 g),100.0,True
4098,50 g,50.0,True
4099,1 serving (25 g),25.0,True
4100,60 g,60,True
4101,1 1 cucharada de sopa (20 g),20.0,True
4102,4 nuggets (100 g),100.0,True
4103,0.5 plato (63 g),63.0,True
4104,200 g,200,True
4105,1 plato (100 g),100.0,True
4106,30 g,30,True
4107,200 g,200.0,True
4108,30gr (19 unidades),30.0,True
4109,100 g,100.0,True
4110,100 g,,True
4111,"12,6g",12.6,True
4112,25 g,25.0,True
4113,22g,22.0,True
4114,1 portion (10 g),10.0,True
4115,190 g,190.0,True
4116,30g,30.0,True
4117,50 g,50,True
4118,80gr,80.0,True
4119,1 portion (100 g),100.0,True
4120,40 g,40.0,True
4121,1 cone (38 g),38.0,True
4122,30g (1 ½ taza),30.0,True
4123,25 unidades (25 g),25.0,True
4124,1 sausage (37 g),37.0,True
4125,25 g,25.0,True
4126,1 portion (25 g),25.0,True
4127,53 g,53,True
4128,1 portion (35 g),35,True
4129,1 portion (200 ml),200.0,False
4130,2.3 g,2.3,True
4131,30 g,30.0,True
4132,10 g,10,True
4133,1 cornetto (60 g),60.0,True
4134,23.5 g,23.5,True
4135,1 portion (14 g),14.0,True
4136,1 portion (30 g),30,True
4137,1 portion (30 g),30.0,True
4138,1 portion (25 g),25.0,True
4139,130 g,130,True
4140,25 g,25.0,True
4141,3 portion (25 g),25.0,True
4142,100 g,,True
4143,1 portion (25 g),25.0,True
4144,1 portion (41 g),41.0,True
4145,1 portion (20 g),20.0,True
4146,1 pote (140 g),140.0,True
4147,12.5 g,12.5,True
4148,1 portion (50 g),50.0,True
4149,5 nuggets (100 g),100.0,True
4150,1 portion (80 g),80.0,True
4151,60 g,60,True
4152,1 portion (50 g),50.0,True
4153,1 portion (30 g),30.0,True
4154,1 milanesa (120 g),120.0,True
4155,1 yogur (160 g),160.0,True
4156,1 portion (80 g),80.0,True
4157,1 portion (85 g),85.0,True
4158,12 g,12.0,True
4159,200 ml,200,False
4160,1 portion (130 g),130.0,True
4161,38 g,38.0,True
4162,1 portion (68 g),68,True
4163,45 g,45,True
4164,12 g,12,True
4165,30 g,30.0,True
4166,100 g,100.0,True
4167,1 slice (30 g),30.0,True
4168,15 ml,15.0,False
4169,1 portion (40 g),40.0,True
4170,50 g,50.0,True
4171,1 unidad (70 g),70.0,True
4172,90 g,90,True
4173,140 g,140.0,True
4174,30 g,30.0,True
4175,4 pieces (30 g),30.0,True
4176,2 capsules (9.4 g),9.4,True
4177,1 portion (60 g),60,True
4178,200 ml,200.0,False
4179,80 g,80.0,True
4180,1 portion (130 g),130.0,True
4181,1 portion (25 g),25.0,True
4182,4 pieces (30 g),30.0,True
4183,30 g,30.0,True
4184,50 g,50,True
4185,1 pill (0.9 g),0.9,True
4186,1 portion (12 g),12,True
4187,1 portion (30 g),30.0,True
4188,1 portion (50 g),50.0,True
4189,1 portion (80 g),80,True
4190,53 g,53.0,True
4191,1 portion (165 g),165.0,True
4192,200 g,200.0,True
4193,160 g,160,True
4194,1 portion (100 g),100.0,True
4195,31 g,31.0,True
4196,1 portion (93.5 g),93.5,True
4197,1 portion (10 g),10.0,True
4198,5 pieces (30 g),30.0,True
4199,1 portion (30 g),30,True
4200,1 portion (30 g),30.0,True
4201,100 g,,True
4202,13 g,13.0,True
4203,1 portion (85 g),85.0,True
4204,1 portion (12 g),12.0,True
4205,20gr,20.0,True
4206,20gr,20.0,True
4207,1 portion (25 g),25,True
4208,50 g,50,True
4209,25gr,25.0,True
4210,50 g,50.0,True
4211,25gr,25.0,True
4212,59 g,59,True
4213,1 portion (30 g),30,True
4214,24 gr,24.0,True
4215,1 feta (30 g),30.0,True
4216,100 g,,True
4217,1 portion (40 g),40.0,True
4218,50 g,50.0,True
4219,1 portion (30 g),30.0,True
4220,1 pote (190 g),190.0,True
4221,13 g,13.0,True
4222,1 Teacup (25 g),25.0,True
4223,1 portion (80 g),80.0,True
4224,40gr (1 1/2 fetas),40.0,True
4225,1 portion (45 g),45.0,True
4226,1 Bar (50 g),50.0,True
4227,1 Bar (46 g),46,True
4228,1 portion (200 ml),200.0,False
4229,200ml,200.0,False
4230,1 Packet (46 g),46.0,True
4231,1 Packet (32 g),32,True
4232,130 g,130.0,True
4233,1 portion (100 g),100.0,True
4234,1 portion (20 g),20.0,True
4235,1 portion (30 g),30.0,True
4236,1 portion (85 g),85.0,True
4237,1 portion (130 g),130.0,True
4238,1 tbsp (20 g),20.0,True
4239,1 portion (130 g),130.0,True
4240,4 tostadas (28 g),28.0,True
4241,1 portion (100 g),100.0,True
4242,6 bombones (60 g),60.0,True
4243,100gr,100.0,True
4244,2 slices (57 g),57.0,True
4245,59 g,59.0,True
4246,1 portion (20 g),20.0,True
4247,25,,True
4248,1 Galletita (24 g),24.0,True
4249,50gr (2 rebanadas),50.0,True
4250,1 Bar (46 g),46.0,True
4251,7 cookies (30 g),30.0,True
4252,100g,100.0,True
4253,46 g,46,True
4254,5 g,5,True
4255,1 portion (85 g),85.0,True
4256,30 g,30.0,True
4257,1 portion (200 ml),200.0,False
4258,2 scoops (11.68 g),11.68,True
4259,1 portion (12 g),12.0,True
4260,1 portion (25 g),25,True
4261,60 g,60.0,True
4262,1 portion (30 g),30.0,True
4263,31 g (5 galletitas),31,True
4264,1 portion (100 g),100,True
4265,45 g,45.0,True
4266,21 g,21.0,True
4267,1 portion (40 g),40.0,True
4268,1 portion (25 g),25.0,True
4269,2 Bars (90 g),90.0,True
4270,80 g,80.0,True
4271,1 portion (30 g),30.0,True
4272,1 portion (20 g),20.0,True
4273,1 portion (30 g),30.0,True
4274,1 portion (40 g),40.0,True
4275,1 portion (50 g),50,True
4276,190gr (1 pote),190.0,True
4277,90 g,90,True
4278,40 g,40,True
4279,1 portion (60 g),60.0,True
4280,1 portion (32 g),32,True
4281,60gr (3 cucharadas de sopa),60.0,True
4282,2 Bars (90 g),90.0,True
4283,1 portion (80 g),80,True
4284,100 g,100.0,True
4285,10gr (1 cuchara de sopa),10.0,True
4286,28 g,28.0,True
4287,1 Botellita (250 g),250.0,True
4288,25 g,25.0,True
4289,30gr (2 cucharadas de sopa),30.0,True
4290,1 comprimido (1 g),1,True
4291,3 tbsp (25 g),25.0,True
4292,1 portion (25 g),25.0,True
4293,25 g,25,True
4294,30 g,30,True
4295,1 scoop (29.8 g),29.8,True
4296,2 bars (90 g),90.0,True
4297,1 portion (10 g),10.0,True
4298,30gr (3 galletas),30.0,True
4299,50gr (12 unidades aprox.),50.0,True
4300,1 portion (60 g),60.0,True
4301,1 portion (50 g),50.0,True
4302,50 g,50,True
4303,40 g,40,True
4304,26 g,26,True
4305,56 g,56.0,True
4306,1 vaso (200 g),200.0,True
4307,34gr (3 galletas),34.0,True
4308,30 g,30,True
4309,2 portion (42 g),42,True
4310,1 portion (10 g),10.0,True
4311,50 g,50,True
4312,1 tablespoon (15 g),15.0,True
4313,40 g,40.0,True
4314,15gr (1 cucharada de sopa),15.0,True
4315,30 g,30.0,True
4316,0.5 cubito de caldo (4.75 g),4.75,True
4317,1 portion (80 g),80.0,True
4318,6 crackers (30 g),30.0,True
4319,1 Hamburguesa (80 g),80,True
4320,0.3 cup (50 g),50.0,True
4321,100 g,,True
4322,1 3/4 cup (130 g),130.0,True
4323,1 portion (30 g),30.0,True
4324,20 g,20,True
4325,1 portion (22 g),22,True
4326,1 portion (30 g),30.0,True
4327,25gr (1/6 de huevo),25.0,True
4328,20 g,20.0,True
4329,25 g,25.0,True
4330,22 g,22.0,True
4331,40 g,40.0,True
4332,25 g,25.0,True
4333,1 portion (50 g),50.0,True
4334,1 cuchara de sopa (12 g),12,True
4335,300 ml,300.0,False
4336,1 unit (20 g),20,True
4337,25 g (1 cuchara de sopa),25.0,True
4338,1 portion (30 g),30.0,True
4339,1 portion (2 rebanadas) (50 g),50.0,True
4340,1 portion (50 g),50.0,True
4341,25 g,25.0,True
4342,25gr (1 unidad),25.0,True
4343,15 ml,15.0,False
4344,1 portion (25 g),25.0,True
4345,1 portion (25 g),25,True
4346,1 portion (100 g),100.0,True
4347,1 portion (100 g),100.0,True
4348,1 portion (40 g),40.0,True
4349,25 gr (1 taza de té),25.0,True
4350,1 portion (130 g),130,True
4351,80 g,80.0,True
4352,1 portion (50 g),50.0,True
4353,1 portion (25 g),25.0,True
4354,40gr (1/2 taza),40.0,True
4355,100 g,,True
4356,1 portion (40 g),40.0,True
4357,1 portion (190 g),190.0,True
4358,175 g,175,True
4359,1 portion (50 g),50.0,True
4360,20 g,20.0,True
4361,1 portion (130 g),130.0,True
4362,4 cookies (30 g),30.0,True
4363,56 g,56.0,True
4364,1 portion (100 g),100.0,True
4365,1 3 spoontable (60 g),60.0,True
4366,1 portion (200 ml),200.0,False
4367,3 spoontable (60 g),60.0,True
4368,1 1 1/2 slice (50 g),50.0,True
4369,520 g,520.0,True
4370,1 portion (130 g),130.0,True
4371,1 portion (130 g),130.0,True
4372,60 g,60.0,True
4373,1 portion (130 g),130.0,True
4374,1 portion (25 g),25.0,True
4375,3 pieces (20 g),20.0,True
4376,1 portion (130 g),130.0,True
4377,25 g,25.0,True
4378,1 portion (20 g),20.0,True
4379,2 breads (42 g),42.0,True
4380,1 sandwich (258 g),258.0,True
4381,21 g (1 barra),21.0,True
4382,1 portion (40 g),40.0,True
4383,1 tablespoon (15 g),15.0,True
4384,30 g,30.0,True
4385,40 g,40,True
4386,1 1/3 cup (50 g),50.0,True
4387,1 portion (130 g),130.0,True
4388,6 unidades (20 g),20.0,True
4389,6 unidades (20 g),20.0,True
4390,100 g,100.0,True
4391,1 portion (200 g),200.0,True
4392,40 g,40.0,True
4393,1 portion (30 g),30.0,True
4394,30 gr,30.0,True
4395,100 g,100.0,True
4396,190 g,190.0,True
4397,1 glass (200 ml),200,False
4398,1 portion (130 g),130.0,True
4399,2 pieces (30 g),30.0,True
4400,1 portion (30 g),30.0,True
4401,"1/6 cubo (1,58 g)",1.58,True
4402,3 tablespoon (35 g),35.0,True
4403,1 portion (60 g),60.0,True
4404,1 1/4 cup (50 g),50.0,True
4405,4 tablitas (30 g),30.0,True
4406,"132,50 gr",132.5,True
4407,25 g,25.0,True
4408,1 portion (16.5 g),16.5,True
4409,1 1/2 tablespoon (1.5 g),1.5,True
4410,1 feta (37.5 g),37.5,True
4411,1 portion (25 g),25,True
4412,1 portion (30 g),30.0,True
4413,14 g,14,True
4414,1 1/2 unit (4.75 g),4.75,True
4415,1 portion (130 g),130.0,True
4416,1 pote (175 g),175.0,True
4417,65 gr,65.0,True
4418,1 portion (60 g),60.0,True
4419,1 portion (40 g),40.0,True
4420,1 cucharada de sopa (13 g),13.0,True
4421,3 toques (63 g),63.0,True
4422,1 portion (80 g),80.0,True
4423,4 units (30 g),30.0,True
4424,1 cuchara de sopa (25 g),25.0,True
4425,1.4 g,1.4,True
4426,130 g,130.0,True
4427,59 g,59,True
4428,1 portion (130 g),130.0,True
4429,1 portion (50 g),50.0,True
4430,1 portion (46 g),46,True
4431,6 unidades (15 g),15.0,True
4432,130 g,130.0,True
4433,100 g,100.0,True
4434,130 g,130.0,True
4435,100 g,,True
4436,3 crackers (25.5 g),25.5,True
4437,30gr (2 cucharadas de sopa),30.0,True
4438,59gr (1 unidad),59.0,True
4439,64gr (1 unidad),64.0,True
4440,1 empanada (95 g),95.0,True
4441,1 portion (100 g),100.0,True
4442,130 g,130.0,True
4443,25 g,25.0,True
4444,30g,30.0,True
4445,100 g,100.0,True
4446,30 g,30.0,True
4447,1 portion (30 g),30.0,True
4448,3 cucharadas (60 g),60.0,True
4449,"1 portion (70 g seco, o preparado 350 g)",350.0,True
4450,1 salchicha (50 g),50.0,True
4451,1 cucharada sopera (20 g),20.0,True
4452,2 slices (54 g),54.0,True
4453,45 g,45,True
4454,1 portion (60 g),60.0,True
4455,1 portion (30 g),30.0,True
4456,2 portion (50 g),50.0,True
4457,3 tostadas (25 g),25.0,True
4458,1 portion (25 g),25.0,True
4459,3 tbsp (30 g),30.0,True
4460,3 portion (30 g),30.0,True
4461,12 g (1 cuchara de té),12.0,True
4462,1 tortilla (36 g),36,True
4463,200 g,200.0,True
4464,1 tsp (7 g),7.0,True
4465,5g,5.0,True
4466,1.5 tablespoon (14 g),14,True
4467,40 g,40.0,True
4468,0.5 cup (50 g),50.0,True
4469,52 g,52.0,True
4470,1 portion (80 g),80.0,True
4471,1 tbsp (10 g),10.0,True
4472,1 portion (130 g),130.0,True
4473,1 portion (95 g),95.0,True
4474,1 portion (50 g),50.0,True
4475,1 portion (25 g),25.0,True
4476,1 slice (60 g),60.0,True
4477,1 portion (40 g),40.0,True
4478,1 portion (50 g),50.0,True
4479,12.5 g,12.5,True
4480,10 g (1 cuchara de sopa),10.0,True
4481,2 fetas (28 g),28.0,True
4482,30 g,30.0,True
4483,4 units (30 g),30.0,True
4484,60g,60.0,True
4485,1 portion (20 g),20.0,True
4486,50 g,50.0,True
4487,1 portion (50 g),50,True
4488,1 portion (25 g),25.0,True
4489,15gr (1 cucharada de sopa),15.0,True
4490,1 portion (50 g),50.0,True
4491,1 unidad (22 g),22.0,True
4492,1 taza (25 g),25,True
4493,40 g (1/2 unidad),40.0,True
4494,1 portion (80 g),80.0,True
4495,1 slice (50 g),50.0,True
4496,1 portion (25 g),25.0,True
4497,1 portion (25 g),25,True
4498,3 unidades (19.2 g),19.2,True
4499,60g,60.0,True
4500,1 unidad (41.5 g),41.5,True
4501,100 g,,True
4502,1 portion (80 g),80.0,True
4503,1 portion (30 g),30.0,True
4504,1 portion (140 g),140.0,True
4505,130 g,130.0,True
4506,1 unit (80 g),80.0,True
4507,1 portion (25 g),25.0,True
4508,1 capsule (0.4 g),0.4,True
4509,80 g,80.0,True
4510,2 fetas (40 g),40.0,True
4511,1 portion (60 g),60.0,True
4512,1 portion (60 g),60.0,True
4513,30g,30.0,True
4514,50 g,50,True
4515,50 g,50.0,True
4516,23g (2 galletitas),23,True
4517,29 g,29.0,True
4518,30,,True
4519,25 g (1/2 tableta),25.0,True
4520,100 g,100.0,True
4521,40 g,40,True
4522,1 portion (30 g),30.0,True
4523,1 portion (110 g),110.0,True
4524,1 portion (40 g),40.0,True
