id,barcode,name
893,7792244911640,"Hummus & Tahini, Red Spoon"
894,7790040331303,"Tatín Alfajor Blanco con Dulce de Leche, Arcor,Tatín"
895,02217109,"wrigley’s spearmint gum, Spearmint,Wrigley's"
896,4710035337007,morinaga
897,7790040930506,"Rumba, bagley"
898,7798113300027,"Manaos, Manaos"
899,7798338290073,"Leche Parcialmente Descremada, Angelita"
900,7790070321626,mix legumbres matazzo
901,8480017240446,"Geléia de Pêssego, Dia"
902,7790071090118,"Riera Tostadas Dulces, Riera"
903,7798125810521,"cintitas crocantes sabor jamon, Tostex,Cintitas"
904,7791720018408,papas fritas
905,7613034449993,"Nesquik, Nestlé"
906,8480017534606,"Rocio vegetal oleoso a base de aceite de girasol en aerosol, Dia"
907,7790580113155,gelatina
908,7622210782373,"Cookies, Milka"
909,7791615001676,del agricultor granos de choclo blanco tipo cremoso
910,7798141715565,"carrefour galletitas sabor vainilla, Carrefour"
911,7791620001005,Margarina Manty
912,7794820901571,"Queso crema, Milkaut,Savencia"
913,24092715,"Aceite de coco virgen biológico, Gutbio"
914,7793890001853,sacaan panchos
915,8005121001006,"Pappardelle 100, Divella"
916,7790895643866,"Soja + Jugos Tropicales, Ades"
917,7791875100485,"Alfajores 70% Cacao Puro, Havanna"
918,7622300871857,Royal postre frutilla
919,7795184119787,mermelada noel ciruela
920,7798152225985,"edulzante Carrefour, Carrefour"
921,7730908400987,jugo rinde dos
922,7790045000846,"Galletitas de Limón, Granix"
923,7790040931206,"Sonrisas sabor frambuesa, Bagley,Arcor"
924,7790742131409,"Cremón, La Serenisima"
925,7790503000333,"Tostaditas de Arroz con Sal, Dos Hermanos"
926,7790742016256,"Facil digestion, La Serenísima"
927,7794000960077,hellmann's
928,7791019002309,"amohaditas crujientes runner, 3 arroyos"
929,7790170901872,cafe
930,7791113006913,emeth mermelada light frutos del bosque
931,7790580123260,barra de arroz chocolate arcor
932,7790070320841,"Tirabuzón Integral, Matarazzo"
933,7791720018392,"Papas fritas sabor original, Carrefour, Carrefour Classic"
934,7792430609719,bombonett
935,7798157741046,reganas
936,7798142880026,"Tostadas de arroz s/sal, Cariló SA"
937,7791324156803,fideitos galletitas dulces
938,7790070507112,"Yerba mate elaborada, Nobleza Gaucha"
939,7793360815201,"Mermelada de Naranja, BC La campagnola"
940,7792200000159,"Bizcochos, molino cañuelas"
941,7793147000981,"Cerveza Lager, Imperial"
942,7790070034922,"Milanesa Mix Legumbres, Granja del Sol"
943,7798128000707,"Galletas Integral de Granola con Avena, Almendras y Maní, Cachafaz"
944,7798187760147,", Zafrán"
945,77940148,"Turrón y Maní, Misky"
946,7798088960363,"Mermelada de Rosa Mosqueta, El Brocal"
947,7790080010879,"Manteca Clásica, SanCor"
948,7798187760161,", Zafrán"
949,7790040872400,"Galletitas de agua, Traviata"
950,7790040614000,"Alfajor 3, bon o bon,Arcor"
951,7790080040890,"Shimy Vainilla y Dulce de leche, Shimy,SanCor"
952,7790040714205,"Galletitas de Manzana, Cereal mix"
953,8480017196422,"Snack de arroz Jamon, Día%"
954,8480017604453,"Obleas de limón, Día%"
955,7790895644320,"Crush Manzana, "
956,2797170110575,"Gatorade manzana, Gatorade"
957,7798338290103,"Leche, Apóstoles"
958,7798181510236,"Polvorones Azucarados sabor Coco, Smams"
959,7792900000138,Sal Fina - Dos Anclas
960,7798177530019,"proteina, whey"
961,7794820014608,"Dulce de leche clásico, Milkout"
962,7793360674105,"Mayonesa, BC"
963,7790150067062,"Salsa blanca, Alicante"
964,7790310003008,twistos
965,7790580717407,"Saladix sabor Parmesano, Arcor,Saladix"
966,7790174000632,"Spinach brown rice burgers, Vegetaléx"
967,7792900917009,"Polvo para preparar Crema Artificial con sabor a Chantilly, Dos Anclas"
968,7797234000441,"almidón de maiz, pergola"
969,7790036000565,"Baggio Pronto Naranja, Baggio"
970,7790045824893,"Frutigran Chisps de Chocolate, Granix,Frutigran"
971,8480017053244,"Postre de maní, Día%"
972,7790580122300,"Torta húmeda sabor a chocolate, Aguila"
973,7896451901118,docile re fresco
974,7790150439296,sabor el polvo 4 quesos
975,7622300835620,"Torta oreo, Milka"
976,7790580111748,Arcor
977,7790045825401,"Frutigran Avena, sésamo, amaranto y girasol, Granix,Frutigran"
978,7790787004447,"Queso untable 4 Quesos ilolay, Ilolay"
979,77956699,"Alfajor shot, Shot"
980,77955821,", Aguila"
981,7792860008748,", "
982,7790742344007,"Cremón Desayuno Light, La Serenisima"
983,7794820901588,"Crematto light, milkaut,Savencia"
984,7790080014709,"Queso Rallado Reggianito, SanCor"
985,7794612491013,"Chocolate bicolor, Hamlet"
986,7794940000840,"mantecol, Hileret"
987,7798138551527,"Mermelada de Durazno Light, Molto"
988,72855515,"Mermelada de Durazno Light, Molto"
989,7792798007493,"cerveza brahma, "
990,7790380020004,"Barra de cereales con chispas de chocolate semiamargo, almendras y semillas de girasol, Georgalos"
991,7790070506665,"Chipá, Lucchetti"
992,7798120180544,"Tostadas, Manieri"
993,7798142880088,"tostadas de arroz molinos del bosque, "
994,7797457000013,"Galletas de arroz integral light, Greating"
995,7790040536005,"azucaradas, Arcor"
996,7793890252880,"vainillas, valente"
997,7790070507129,"Molienda Equilibrada, Nobleza Guacha"
998,7791337601215,"Yogur Firme sabor vainilla, La Serenisima,Yogurísimo"
999,7790580119058,"Bon o Bon Blanco, Bon o Bon"
1000,7798128000691,"Galletas Integral de Avena con Chips de Chocolate, Cachafaz, Integral"
1001,7792900634142,Sal fina para cocinar
1002,7798128002046,"Conitos chocolate negro, Cachafaz"
1003,7790070317476,"Lasagna, Matarazzo"
1004,77953124,"Cofler Block, Arcor, Cofler"
1005,7790895643828,"Soja + Jugo de Durazno, Ades"
1006,7795735600870,"Mini cracker Salvado, Don Satur"
1007,0722111572367,empanadas de humita
1008,7790387010589,"Mate Cocido Unión X 25 Saquitos, unión"
1009,7622300868635,"Tang mix - Naranja Mango, Tang"
1010,7790580123666,"Graffiti - limón, cofler,Arcor"
1011,77900067,"manteca, ilolay"
1012,7791875006138,"Alfajores Nuez, Havanna"
1013,7798001270432,"Dulce de Cayote, El Chucupal"
1014,7791866001357,"Mayonesa, Natura"
1015,7791337990128,"Calci+ Frutilla, La Serenisima"
1016,7798136870033,"yogurt sabor frutilla, Dahi"
1017,7793360800900,"Mermelada de Frutilla, La Campagnola"
1018,7798085680455,"Jugo de naranja 100% Exprimido, Citric"
1019,7794000960442,"Mostaza, savora"
1020,7794710055469,"Dulce de leche Clasico, Verónica"
1021,7794000598546,"Knorr quick espárragos, Knorr"
1022,7791337533325,"yogurisimo go frutilla, Yogurísimo,La Serenísima"
1023,7791698000658,oblea dulce
1024,7794990879663,"Queso de Crema Equilibrio, La Paulina"
1025,7795735600894,"mini crackers, don satur"
1026,7792180007315,"Paso 5 semillas, Molino Cañuelas"
1027,7798336500020,"Mix secos y arandanos, Weekly!"
1028,7797470005514,"Aceite de girasol, Marolio"
1029,7790670050766,"Express, Paty"
1030,7790895010101,"Schweppes pomelo, schweppes"
1031,7791913000050,"Agua Mineral, Villa San Remo"
1032,7791337000995,"Yogurisimo Toy Story 4, Danone,Yogurísimo"
1033,8480017121110,"Queso crema Dia, Dia"
1034,7790272000831,"Rocio vegetal, Natura"
1035,7798159530068,"pastarroz, pastarroz"
1036,7791324157466,"Mini Pitusas sabor Frutilla, ParNor,Pitusas"
1037,7622210812711,Clight Manzana Deliciosa
1038,7790036567440,"Puré de Tomates, Baggio"
1039,7790920008707,"Picadillo de Carne, safra"
1040,7798039850026,"Andresito, Andresito"
1041,7790040719804,"Rex sabor Original, Bagley, Rex"
1042,7790895000782,"Coca-Cola sabor original, Coca-Cola"
1043,7798113301277,Manaos pomelo blanco
1044,7790036008974,"Baggio fresh Limone, Baggio Fresh,Baggio"
1045,7791113000249,Emeth Alimento a base de azucar y cacao
1046,5797513002571,"Emeth Esencia artificial de vainilla, Emeth"
1047,7798159760021,Harina de trigo 0000 Cuspide
1048,8480017201751,"Salsa de soja marca Dia, Dia"
1049,7790580660000,"Polenta Instantánea, Prestopronta,Arcor"
1050,7790150079973,"Café en saquitos, La Virginia"
1051,7793207000036,ketchup benidorm
1052,7790040116610,"Alfajor Tofi Negro, Tofi"
1053,0661094233912,"Tafi, Tafi"
1054,77965295,"Turrón & maní, Arcor"
1055,7790070411716,"Oro, Gallo"
1056,7790045823865,"Bizcochitos con semillas de Sésamo, Granix"
1057,7795735000342,"Bizcocho Negrito, Don Satur"
1058,7791866001203,"Mayonesa, Natura"
1059,7792129001114,"Chuker, chuker"
1060,7792200000128,"9 de oro, 9 de oro, Molino Cañuelas"
1061,7794710010017,"Leche líquida entera, Veronica"
1062,7790070410603,"Largo Fino, Lucchetti"
1063,7798113300270,"Villamanaos, Manaos"
1064,7790742161802,"Finlandia light, La Serenisima"
1065,7802225688024,"Limón, Arcor, dos en uno"
1066,7891000105412,"Caldo de Verduras, Maggi,Nestlé"
1067,7792931000039,"Glaciar Agua, Glaciar"
1068,7798054490603,"Caramel sauce flavor, Doña Magdalena"
1069,77901729,"Alfajores, Jorgito"
1070,7790070507358,"Jugo 100% de limon, Minerva"
1071,7791337613027,"yogurisimo mix cereales, la serenísima,Yogurísimo"
1072,7798167515248,"chocolate amargo, chocolatory"
1073,7792170110575,Gatorade
1074,7798146300841,"Tostadas de Arroz Light, Lulemuu"
1075,8005121000078,"Vermicelli 7, Divella"
1076,7790040669208,"Hogareñas Salvado, Arcor, Hogareñas"
1077,7798278000794,", "
1078,7791019000053,3 Arroyos
1079,7790580103361,"Cofler air leche, Arcor, Cofler"
1080,7798146130370,"Salsa sabor cheddar, Tau Delta"
1081,7790580103743,"Cofler Block 300, Arcor, Cofler"
1082,7790398100118,"Queso rallado, La Paulina"
1083,7791875000426,"Alfajores Merengue Clásico, Havanna"
1084,7790950128444,"Terma Serrano, Terma"
1085,02817337,"agua mineral natural sin gas, Villa del Sur"
1086,7790045823094,"Fibra Total 4 Fibras, Granix"
1087,05261741,", Zucoa"
1088,7792260619391,"Dulce de Batata con Chocolate, Orieta"
1089,7798161680010,Chiang arrolladitos de verdura
1090,7798116160017,salsas cesar tahiti
1091,02127866,brownie dia
1092,7506339356939,Always
1093,7793890253276,", Bimbo"
1094,7790045825746,"Granola Crocante  Frutos Rojos, Granix"
1095,7790045001133,"Sandwich Granagua, Granix"
1096,7790787002528,"Leche, Ilolay"
1097,7790290001193,"Fernet Branca, Branca"
1098,7790895067532,"Coca Zero, Coca-Cola"
1099,7790040377806,"criollitas x3, Bagley"
1100,7790070507228,"Harina Leudante, Blancaflor"
1101,7798128002015,"ALFAJORES, Cachafaz"
1102,77900845,", terrabusi"
1103,7790742335609,"Serenísima Leche Larga Vida Liviana, La Serenisima"
1104,77901705,"Maxialfajor, Jorgelín"
1105,7793323004055,"chips coco clasici, Dicomere"
1106,7790490001788,"Barny, Alimentos Cormillot, Barny"
1107,7798138290495,"Vauquita, Vauquita"
1108,7794000597723,"caldo de verduras deshidratado, wilde"
1109,7790045826200,"Salvado, Granix"
1110,77956262,"sal fina, Celusal, Ramirez"
1111,7790580980009,"Choclo Amarillo Entero, Arcor"
1112,5391523054010,"Ensure, "
1113,7798169800670,"Bolitas Chocolatadas, Lasfor"
1114,7790150161203,"Capuccino sabor Dulce de Leche, La Virginia"
1115,7790787003518,Ilolay
1116,7790742186201,"Leche parcialmente descremada, La Martona"
1117,7790580111755,"Cofler Graffiti, Arcor, Cofler"
1118,7790310006870,"tostitos (nachos), Tostitos"
1119,7790742106605,"Leche Descremada en Polvo Instantánea, La Serenisima"
1120,7793890001846,"pan de hamburguesa sacaan, "
1121,7794940000765,", "
1122,7790310982488,"Toddy, Toddy"
1123,7790045823889,"Lino, Granix"
1124,7790787002535,"Leche parcialmente descremada, Ilolay"
1125,7798146300803,"Tostadas de Arroz Multisemillas, Lulemuu"
1126,7790580221904,"Puré de Tomate, Arcor"
1127,7793360927805,"Salsa lista Pizza, La Campagnola, Salsati"
1128,7798128002138,"Galletitas Orgánicas Avena & Miel, Cachafaz, Orgánicas"
1129,7790628102684,"Vainillas, mauri"
1130,7790538009561,"Arrocitas con Sal, Sésamo y Lino, Arrocitas"
1131,7795735000106,"Talitas, Don Satur"
1132,7791337011328,"Casancrem clásico, la serenisima"
1133,7798143230271,"Stevia, jual"
1134,7791249451472,"Clásico, mantecol"
1135,7797470007921,"Lentejas, Marolio"
1136,7793913001754,"Untable Neufchatel light, tregar"
1137,7794990879656,"Queso de crema tradicional, La Paulina"
1138,7793940448003,"Leche 3%, La Serenisima"
1139,7794940000536,"Hileret Light, hileret"
1140,7790895067556,"Coca-Cola Zero, coca-cola"
1141,7790412000295,"Tostadas Aireadas de Arroz Sin Sal Agregada, Leiva"
1142,7791337960817,"Yogurísimo Firme Vainilla, Danone,La Serenísima,Yogurísimo"
1143,7792170001095,"Barras de cereal Quaker, Quaker"
1144,77980274,"Tri Alfajor de Dulce de Leche, Guaymallen"
1145,7790895000430,"Coca Cola 1,5L, Coca Cola"
1146,7791866004211,"Aderezo a base de Mostaza, Natura"
1147,7613036392471,"leche condensada, Nestlé"
1148,7792129003521,"Sucralosa, Sucaryl"
1149,7793913000986,"Queso Blanco light, Tregar"
1150,8480017151605,"Tostadas de arroz, Dia"
1151,7790895067570,"Coca Cola Zero, Coca-Cola"
1152,7790040123717,"Galletitas con avena y miel, Bagley"
1153,7791866000572,"mayonesa, cada día"
1154,7790787000432,"Yogurt Descremado sabor Frutilla, Ilolay"
1155,7797897003186,"Chocolate 70% cacao, Chocolate Colonial"
1156,8480017241917,"Yogur Bebible sabor Frutilla, dia"
1157,7798159718794,"galletitas crackers carrefour, Carrefour"
1158,7896004005973,"zukaritas, Kellogg's"
1159,7792260000021,"Mermelada de Durazno, Orieta"
1160,7790045823872,"Bizcochitos Tradicionales, Granix"
1161,77936271,ser sabor frutilla
1162,7792799001032,"Nestlé Agua, Nestlé"
1163,7790150355077,"Te Verde, La Virginia"
1164,7790895643521,"Soja sabor Chocolatada, Ades, Coca-Cola"
1165,7792360092575,"Cereal cubierto de chocolate, Bonafide,Vizzio"
1166,7792180134509,"Blancaflor harina para pizza, "
1167,7798029714451,huesitos frutales
1168,7790310004357,palitos sabor queso
1169,7791574000284,marily pan dulce
1170,77965233,Pipas
1171,7794000960435,Savora
1172,7793940198007,"CINDOR, Cindor,La Serenísima"
1173,7798183770409,"Crema helada sabor dulce de leche recubierto con baño de repostería y arroz inflado, Grido"
1174,7791866000381,"Ketchup Natura, Natura"
1175,7790895067617,"Coca-Cola sin azúcares, Coca-Cola"
1176,7790150211625,"Té en Saquitos, La Virginia"
1177,7790036002583,"Baggio Pronto Multifruta, Baggio,Baggio Pronto"
1178,7794000960206,"mayonesa con aceite de oliva, hellmann's"
1179,7794000002340,"Mayonesa con Aceite de Palta y un Toque de Limón, Hellmann's"
1180,7793126001497,", Patagonia Berries"
1181,7792180134516,"Integral, Molino Cañuelas, Pureza"
1182,7792900624020,"Sal entrefina, Dos Anclas"
1183,7791875101284,"jugo y pulpa, Havanna"
1184,7791875101277,"jugo y pulpa, Havanna"
1185,7798113300010,"Manaos cola, Manaos"
1186,7790154000010,"Sidra, Del Valle"
1187,7791574000239,marily surtidas
1188,7790499002472,"Porotos Alubia, La Banda"
1189,7794940000796,"Hileras Stevia, Hileret"
1190,7798049830247,"Mermelada de Pera, "
1191,7790580956707,"Salsa Lista Pizza, Arcor"
1192,7791337001176,"Yo pro, Yo pro"
1193,7790070318329,"Tirabuzón, Lucchetti"
1194,7790070318305,"bucattini, Lucchetti"
1195,7792052014625,"Queso Blanco Light, Jumbo"
1196,7790174001202,"Medallones de legumbres y quinoa, Vegetalex"
1197,7790150330135,"Manzanilla, La Virginia"
1198,7622300865535,"Gelatina sabor frutilla, ROYAL"
1199,7795733000771,recitaldj
1200,7793065001404,"Mayonesa Clásica, Costa del Sol"
1201,7790580509507,"Durazno, Arcor"
1202,7794000960275,"Ketchup, Hellmann's"
1203,7790895007248,"Sprite, Sprite"
1204,7792360070153,"Sensaciones, Bonafide"
1205,7798128001728,"Alfajores Cachafaz, Cachafaz"
1206,7791602006400,"anillos dulces de limon, "
1207,7791866001197,"Mayonesa, Natura"
1208,7798086620030,"Tostadas de arroz, Risky-Dit"
1209,7790080067927,"Yogurt Yogs, SanCor"
1210,7794921001033,"Alfajor de Chocolate Dietetico, Merengo,Merengo Libre"
1211,7793890251029,"Alfajor relleno de Dulce de Leche con baño de chocolate semiamargo, Valente"
1212,7798136870194,"Yogur Sabor Natural Descremado, Dahi"
1213,7792129000346,"Clásico, Sucaryl"
1214,7798062548716,"Levite Manzana, "
1215,7791337000841,"Almond milk, Silk"
1216,7793360000157,"Puré de tomate, Salsati,La Campagnola"
1217,7794000002135,"Hellman's vegana, Hellmann's"
1218,7790333620015,bertolini empanadas
1219,7790070318060,"Tirabuzón 3 Vegetales, Matarazzo"
1220,7798036830168,celosas
1221,7798336290044,"Vrink Original, Vrink"
1222,7790040120006,"Mini Polvorita Sabor Vainilla, Lia"
1223,7790040287006,"Polvorita Sabor Vainilla, Lia"
1224,0700083917119,"Alfajor &quot;Un rincón vegano&quot;, "
1225,7790580716707,"Saladix jamón, Arcor"
1226,7798168320063,"Sal fina marina, Liberato"
1227,7794990880201,"Queso crema, La Paulina"
1228,7798179490144,"Tradicionales con Sésamo, NS Galletas"
1229,7501032399306,"Alimento líquido Silk de coco, Silk"
1230,7794000598881,"Salsa de tomate, Knorr"
1231,7798079230611,"Premezcla para Panadería y Repostería, Santa María"
1232,7790310982419,"Sabor Queso, Doritos,Pepsico"
1233,7790580120146,"Cofler Block XL, Cofler,Arcor,Cofler Block"
1234,7798186030593,"Gongys marshmallows, Congys"
1235,7790036002125,"Vida, Baggio"
1236,7798183770423,"Bombón Escocés, Grido"
1237,7790045000853,"GranoVita Vainilla, Granix, GranoVita"
1238,7798031155181,"Lasagna, Knorr"
1239,7798080521722,"Aceitunas Verdes, La Toscana"
1240,7790070416315,"Dulce de Leche, Chocoarroz"
1241,7791351006638,"Mix Europeo, "
1242,7798136870200,"Yogur Mango Maracuyá, Dahi"
1243,7791337643017,"Yogur Danonino, Danone"
1244,7790503198696,"Galletas de Arroz Saladas, Dos Hermanos"
1245,7790130000706,"Aceite de oliva extra virgen, Menoyo"
1246,7790263119412,"Girotondo Vainilla, okebon"
1247,7798113301680,"Manaos - Cola, Manaos"
1248,7790040177307,"vocacion, arcor"
1249,7790080067613,"sancor yogs, SanCor"
1250,7790580984717,"Jugo de manana, "
1251,7790787100415,"Yogur bebible vainilla, Ilolay"
1252,7791913000067,"Agua mineral natural, Villa San Remo"
1253,7791249020067,"Chocolate Cadbury yoghurt frutilla, Cadbury"
1254,7791218123737,"pionono, Orali"
1255,7790673000065,"Vinagre de Fruta Manzana, favinco"
1256,7792052047258,"papas fritas jumbo, jumbo"
1257,7796989011863,"Bimbo rapiditas, Bimbo"
1258,7798179490052,"Marineras con 5 Cereales, NS Galletas"
1259,7791337611030,"Vito Honra, Danone Argentina"
1260,7790150161005,"Capuccino sabor Mousse de Chocolate y Avellanas, La Virginia"
1261,7794940000758,"hileret stevia, hileret"
1262,7793913000856,"Yogur entero, Tregar"
1263,7798139071130,"Monohidrato de creatina, UltraTech"
1264,7793176003229,Ahumaditos
1265,7791324157527,"Mini Pitusas Jalea sabor Frambuesa, ParNor,Pitusas"
1266,7790369007835,"Mini Coronitas, Fachitas"
1267,7790040102699,"Alfajor Ser, ser"
1268,77965370,"Cereal Mix Yoghurt & Frutilla Balance, Arcor, Cereal Mix"
1269,7793147009199,"Heineken, Heineken"
1270,7790150696057,salsa 4 quesos
1271,7891000277072,"Crunch, Nestlé,Crunch"
1272,77980229,"Alfajor de Dulce de Leche, Guaymallen"
1273,7622300864958,"Oreo, Oreo"
